,prob
1_FBLN2_ITGB3_6,0.6256242
1_NXPH1_NRXN1_0,0.47510496
1_NXPH1_NRXN1_1,0.48481655
1_NXPH1_NRXN1_2,0.48481703
1_NXPH1_NRXN1_3,0.46345174
1_NXPH1_NRXN1_4,0.5226788
1_NXPH1_NRXN1_5,0.44875506
1_NXPH1_NRXN1_6,0.48133624
1_NXPH1_NRXN2_0,0.475032
1_NXPH1_NRXN2_1,0.48472628
1_NXPH1_NRXN2_2,0.48472682
1_NXPH1_NRXN2_3,0.46337914
1_NXPH1_NRXN2_4,0.52257156
1_NXPH1_NRXN2_5,0.4486896
1_NXPH1_NRXN2_6,0.48124662
1_SAA1_FPR2_0,0.5354691
1_SAA1_FPR2_1,0.5316605
1_SAA1_FPR2_2,0.531661
1_SAA1_FPR2_3,0.5120451
1_SAA1_FPR2_4,0.5703981
1_SAA1_FPR2_5,0.5170334
1_SAA1_FPR2_6,0.52821636
1_SAA1_FPR1_0,0.55311936
1_SAA1_FPR1_1,0.55444807
1_SAA1_FPR1_2,0.55444866
1_SAA1_FPR1_3,0.53412515
1_SAA1_FPR1_4,0.5792541
1_SAA1_FPR1_5,0.5456605
1_SAA1_FPR1_6,0.55107856
1_SAA1_GRM7_0,0.47755504
1_SAA1_GRM7_1,0.48639214
1_SAA1_GRM7_2,0.48639265
1_SAA1_GRM7_3,0.465875
1_SAA1_GRM7_4,0.52437836
1_SAA1_GRM7_5,0.4515431
1_SAA1_GRM7_6,0.48291278
1_SAA1_SCARB1_0,0.55443937
1_SAA1_SCARB1_1,0.55672866
1_SAA1_SCARB1_2,0.55672926
1_SAA1_SCARB1_3,0.53059626
1_SAA1_SCARB1_4,0.58026433
1_SAA1_SCARB1_5,0.54632884
1_SAA1_SCARB1_6,0.5534796
1_MDK_SORL1_0,0.64223975
1_MDK_SORL1_1,0.632796
1_MDK_SORL1_2,0.63279647
1_MDK_SORL1_3,0.652167
1_MDK_SORL1_4,0.67169434
1_MDK_SORL1_5,0.6514875
1_MDK_SORL1_6,0.6311226
1_MDK_SDC3_0,0.6187174
1_MDK_SDC3_1,0.57439476
1_MDK_SDC3_2,0.5743949
1_MDK_SDC3_3,0.6329755
1_MDK_SDC3_4,0.6380663
1_MDK_SDC3_5,0.6505737
1_MDK_SDC3_6,0.5867917
1_MDK_SDC1_0,0.54319406
1_MDK_SDC1_1,0.52580047
1_MDK_SDC1_2,0.5258009
1_MDK_SDC1_3,0.52408427
1_MDK_SDC1_4,0.57330966
1_MDK_SDC1_5,0.5317998
1_MDK_SDC1_6,0.52614146
1_MDK_LRP1_0,0.57196254
1_MDK_LRP1_1,0.52487
1_MDK_LRP1_2,0.5248707
1_MDK_LRP1_3,0.5778301
1_MDK_LRP1_4,0.6493645
1_MDK_LRP1_5,0.56094486
1_MDK_LRP1_6,0.52303666
1_MDK_ITGA4_0,0.6548426
1_MDK_ITGA4_1,0.6246736
1_MDK_ITGA4_2,0.62467414
1_MDK_ITGA4_3,0.65908736
1_MDK_ITGA4_4,0.6653862
1_MDK_ITGA4_5,0.6595548
1_MDK_ITGA4_6,0.62275714
1_TF_TFR2_0,0.4855627
1_TF_TFR2_1,0.49225882
1_TF_TFR2_2,0.49225935
1_TF_TFR2_3,0.47379246
1_TF_TFR2_4,0.5310669
1_TF_TFR2_5,0.46027732
1_TF_TFR2_6,0.4887568
1_TF_HFE_0,0.5227215
1_TF_HFE_1,0.5188897
1_TF_HFE_2,0.5188903
1_TF_HFE_3,0.50143677
1_TF_HFE_4,0.5575287
1_TF_HFE_5,0.5039058
1_TF_HFE_6,0.51543856
1_TF_LDLR_0,0.6479287
1_TF_LDLR_1,0.63420457
1_TF_LDLR_2,0.63420504
1_TF_LDLR_3,0.6213075
1_TF_LDLR_4,0.6623458
1_TF_LDLR_5,0.64656705
1_TF_LDLR_6,0.62847155
1_ARTN_GFRA3_0,0.47499028
1_ARTN_GFRA3_1,0.4847217
1_ARTN_GFRA3_2,0.48472214
1_ARTN_GFRA3_3,0.46333742
1_ARTN_GFRA3_4,0.522566
1_ARTN_GFRA3_5,0.448612
1_ARTN_GFRA3_6,0.48124197
1_PTPN6_CD300LF_0,0.54062504
1_PTPN6_CD300LF_1,0.4322523
1_PTPN6_CD300LF_2,0.4322568
1_PTPN6_CD300LF_3,0.56514025
1_PTPN6_CD300LF_4,0.469184
1_PTPN6_CD300LF_5,0.573642
1_PTPN6_CD300LF_6,0.43168187
1_PTPN6_FCRL4_0,0.50356793
1_PTPN6_FCRL4_1,0.50618076
1_PTPN6_FCRL4_2,0.5061813
1_PTPN6_FCRL4_3,0.49152413
1_PTPN6_FCRL4_4,0.54616433
1_PTPN6_FCRL4_5,0.50515884
1_PTPN6_FCRL4_6,0.5025528
1_CLEC2A_KLRF2_0,0.47500786
1_CLEC2A_KLRF2_1,0.4847404
1_CLEC2A_KLRF2_2,0.48474085
1_CLEC2A_KLRF2_3,0.46335462
1_CLEC2A_KLRF2_4,0.5225871
1_CLEC2A_KLRF2_5,0.44862667
1_CLEC2A_KLRF2_6,0.4812607
1_NTF3_NTRK1_0,0.47657657
1_NTF3_NTRK1_1,0.485847
1_NTF3_NTRK1_2,0.4858475
1_NTF3_NTRK1_3,0.4649048
1_NTF3_NTRK1_4,0.52382237
1_NTF3_NTRK1_5,0.45023933
1_NTF3_NTRK1_6,0.4823645
1_NTF3_NTRK2_0,0.4796678
1_NTF3_NTRK2_1,0.48802793
1_NTF3_NTRK2_2,0.4880284
1_NTF3_NTRK2_3,0.46794823
1_NTF3_NTRK2_4,0.52623975
1_NTF3_NTRK2_5,0.45352253
1_NTF3_NTRK2_6,0.4845419
1_RLN3_RXFP3_0,0.47499582
1_RLN3_RXFP3_1,0.48472413
1_RLN3_RXFP3_2,0.4847246
1_RLN3_RXFP3_3,0.4633433
1_RLN3_RXFP3_4,0.52256864
1_RLN3_RXFP3_5,0.4486207
1_RLN3_RXFP3_6,0.48124447
1_RLN3_RXFP4_0,0.47500488
1_RLN3_RXFP4_1,0.48471466
1_RLN3_RXFP4_2,0.48471513
1_RLN3_RXFP4_3,0.46335313
1_RLN3_RXFP4_4,0.5225602
1_RLN3_RXFP4_5,0.44864237
1_RLN3_RXFP4_6,0.48123476
1_RLN3_GRM7_0,0.47498775
1_RLN3_GRM7_1,0.48470458
1_RLN3_GRM7_2,0.4847051
1_RLN3_GRM7_3,0.46333516
1_RLN3_GRM7_4,0.52255076
1_RLN3_GRM7_5,0.44863722
1_RLN3_GRM7_6,0.48122478
1_RLN3_VIPR1_0,0.47505596
1_RLN3_VIPR1_1,0.48477152
1_RLN3_VIPR1_2,0.484772
1_RLN3_VIPR1_3,0.46340397
1_RLN3_VIPR1_4,0.5226342
1_RLN3_VIPR1_5,0.44872102
1_RLN3_VIPR1_6,0.48129097
1_RLN3_ADCYAP1R1_0,0.4750102
1_RLN3_ADCYAP1R1_1,0.48473144
1_RLN3_ADCYAP1R1_2,0.4847319
1_RLN3_ADCYAP1R1_3,0.46335784
1_RLN3_ADCYAP1R1_4,0.5225847
1_RLN3_ADCYAP1R1_5,0.4486672
1_RLN3_ADCYAP1R1_6,0.48125145
1_RLN3_GPR84_0,0.47562334
1_RLN3_GPR84_1,0.48516107
1_RLN3_GPR84_2,0.48516157
1_RLN3_GPR84_3,0.4639896
1_RLN3_GPR84_4,0.5230798
1_RLN3_GPR84_5,0.44962165
1_RLN3_GPR84_6,0.48167834
1_RLN3_ADRB3_0,0.4750173
1_RLN3_ADRB3_1,0.48474613
1_RLN3_ADRB3_2,0.48474666
1_RLN3_ADRB3_3,0.46336484
1_RLN3_ADRB3_4,0.52259856
1_RLN3_ADRB3_5,0.44865763
1_RLN3_ADRB3_6,0.48126617
1_TNF_TNFRSF1B_0,0.59709626
1_TNF_TNFRSF1B_1,0.60449374
1_TNF_TNFRSF1B_2,0.60449404
1_TNF_TNFRSF1B_3,0.63309103
1_TNF_TNFRSF1B_4,0.61222935
1_TNF_TNFRSF1B_5,0.59781414
1_TNF_TNFRSF1B_6,0.6027203
1_TNF_TNFRSF1A_0,0.46428332
1_TNF_TNFRSF1A_1,0.35265267
1_TNF_TNFRSF1A_2,0.35265264
1_TNF_TNFRSF1A_3,0.4791788
1_TNF_TNFRSF1A_4,0.40029654
1_TNF_TNFRSF1A_5,0.539478
1_TNF_TNFRSF1A_6,0.35283375
1_TNF_RIPK1_0,0.57553047
1_TNF_RIPK1_1,0.5448828
1_TNF_RIPK1_2,0.5448834
1_TNF_RIPK1_3,0.5605657
1_TNF_RIPK1_4,0.5973743
1_TNF_RIPK1_5,0.61137754
1_TNF_RIPK1_6,0.55829024
1_TNF_TNFRSF21_0,0.4908316
1_TNF_TNFRSF21_1,0.47360072
1_TNF_TNFRSF21_2,0.47360095
1_TNF_TNFRSF21_3,0.48398563
1_TNF_TNFRSF21_4,0.5029006
1_TNF_TNFRSF21_5,0.5551248
1_TNF_TNFRSF21_6,0.47026578
1_TNF_FAS_0,0.5296669
1_TNF_FAS_1,0.5269017
1_TNF_FAS_2,0.526903
1_TNF_FAS_3,0.5484168
1_TNF_FAS_4,0.5573229
1_TNF_FAS_5,0.56080055
1_TNF_FAS_6,0.52885896
1_TNF_PTPRS_0,0.45526758
1_TNF_PTPRS_1,0.468305
1_TNF_PTPRS_2,0.46830502
1_TNF_PTPRS_3,0.47564593
1_TNF_PTPRS_4,0.5032318
1_TNF_PTPRS_5,0.4718182
1_TNF_PTPRS_6,0.46717402
1_TNF_FFAR2_0,0.5936153
1_TNF_FFAR2_1,0.5605239
1_TNF_FFAR2_2,0.5605242
1_TNF_FFAR2_3,0.5736062
1_TNF_FFAR2_4,0.6040134
1_TNF_FFAR2_5,0.63977545
1_TNF_FFAR2_6,0.55878484
1_TNF_ICOS_0,0.6091836
1_TNF_ICOS_1,0.6014703
1_TNF_ICOS_2,0.601471
1_TNF_ICOS_3,0.6069372
1_TNF_ICOS_4,0.6417621
1_TNF_ICOS_5,0.6253428
1_TNF_ICOS_6,0.5979155
1_LAMA2_ITGA7_0,0.54523546
1_LAMA2_ITGA7_1,0.53595287
1_LAMA2_ITGA7_2,0.53595334
1_LAMA2_ITGA7_3,0.5337456
1_LAMA2_ITGA7_4,0.5663936
1_LAMA2_ITGA7_5,0.5272296
1_LAMA2_ITGA7_6,0.5341773
1_LAMA2_ITGA2_0,0.65390086
1_LAMA2_ITGA2_1,0.6378768
1_LAMA2_ITGA2_2,0.63787746
1_LAMA2_ITGA2_3,0.64001256
1_LAMA2_ITGA2_4,0.6694793
1_LAMA2_ITGA2_5,0.6365652
1_LAMA2_ITGA2_6,0.633193
1_LAMA2_ITGA3_0,0.5405497
1_LAMA2_ITGA3_1,0.532376
1_LAMA2_ITGA3_2,0.53237647
1_LAMA2_ITGA3_3,0.5288372
1_LAMA2_ITGA3_4,0.561532
1_LAMA2_ITGA3_5,0.52177083
1_LAMA2_ITGA3_6,0.5305874
1_LAMA2_RPSA_0,0.6812935
1_LAMA2_RPSA_1,0.68867636
1_LAMA2_RPSA_2,0.68867713
1_LAMA2_RPSA_3,0.7102476
1_LAMA2_RPSA_4,0.7167595
1_LAMA2_RPSA_5,0.65762925
1_LAMA2_RPSA_6,0.68437415
1_HRAS_SDC2_0,0.53025335
1_HRAS_SDC2_1,0.53462106
1_HRAS_SDC2_2,0.5346215
1_HRAS_SDC2_3,0.51598024
1_HRAS_SDC2_4,0.56442326
1_HRAS_SDC2_5,0.53903633
1_HRAS_SDC2_6,0.5318513
1_HRAS_GRIN2D_0,0.4816515
1_HRAS_GRIN2D_1,0.4894242
1_HRAS_GRIN2D_2,0.4894247
1_HRAS_GRIN2D_3,0.4699699
1_HRAS_GRIN2D_4,0.52766997
1_HRAS_GRIN2D_5,0.45600972
1_HRAS_GRIN2D_6,0.48594046
1_HRAS_TLR9_0,0.5132656
1_HRAS_TLR9_1,0.5156215
1_HRAS_TLR9_2,0.51562196
1_HRAS_TLR9_3,0.5010745
1_HRAS_TLR9_4,0.55614275
1_HRAS_TLR9_5,0.49195263
1_HRAS_TLR9_6,0.5120366
1_GDNF_EDNRB_0,0.5622904
1_GDNF_EDNRB_1,0.52553517
1_GDNF_EDNRB_2,0.5255366
1_GDNF_EDNRB_3,0.5470348
1_GDNF_EDNRB_4,0.586701
1_GDNF_EDNRB_5,0.5416429
1_GDNF_EDNRB_6,0.52893114
1_GDNF_GFRA3_0,0.48142287
1_GDNF_GFRA3_1,0.4855202
1_GDNF_GFRA3_2,0.4855207
1_GDNF_GFRA3_3,0.46325484
1_GDNF_GFRA3_4,0.5236699
1_GDNF_GFRA3_5,0.45628068
1_GDNF_GFRA3_6,0.48203233
1_HLA-G_KIR3DL1_0,0.6664408
1_HLA-G_KIR3DL1_1,0.6063619
1_HLA-G_KIR3DL1_2,0.60636264
1_HLA-G_KIR3DL1_3,0.6665662
1_HLA-G_KIR3DL1_4,0.6457701
1_HLA-G_KIR3DL1_5,0.7272542
1_HLA-G_KIR3DL1_6,0.60004103
1_HLA-G_CD4_0,0.49713635
1_HLA-G_CD4_1,0.4430308
1_HLA-G_CD4_2,0.44303104
1_HLA-G_CD4_3,0.5164046
1_HLA-G_CD4_4,0.5165974
1_HLA-G_CD4_5,0.5249215
1_HLA-G_CD4_6,0.44246003
1_HLA-G_LILRB1_0,0.54510814
1_HLA-G_LILRB1_1,0.46234003
1_HLA-G_LILRB1_2,0.46234035
1_HLA-G_LILRB1_3,0.5460585
1_HLA-G_LILRB1_4,0.61275196
1_HLA-G_LILRB1_5,0.55457
1_HLA-G_LILRB1_6,0.48141328
1_FSHB_ADCYAP1R1_0,0.47501457
1_FSHB_ADCYAP1R1_1,0.48474136
1_FSHB_ADCYAP1R1_2,0.48474184
1_FSHB_ADCYAP1R1_3,0.46336177
1_FSHB_ADCYAP1R1_4,0.52259415
1_FSHB_ADCYAP1R1_5,0.44865835
1_FSHB_ADCYAP1R1_6,0.4812614
1_FSHB_VIPR1_0,0.47505143
1_FSHB_VIPR1_1,0.48477244
1_FSHB_VIPR1_2,0.48477292
1_FSHB_VIPR1_3,0.46339908
1_FSHB_VIPR1_4,0.5226334
1_FSHB_VIPR1_5,0.44870916
1_FSHB_VIPR1_6,0.4812921
1_FSHB_ADRB3_0,0.47501227
1_FSHB_ADRB3_1,0.484741
1_FSHB_ADRB3_2,0.48474154
1_FSHB_ADRB3_3,0.46335962
1_FSHB_ADRB3_4,0.52259153
1_FSHB_ADRB3_5,0.44864753
1_FSHB_ADRB3_6,0.48126116
1_FSHB_GPR84_0,0.47525755
1_FSHB_GPR84_1,0.48491275
1_FSHB_GPR84_2,0.48491326
1_FSHB_GPR84_3,0.4636118
1_FSHB_GPR84_4,0.52278906
1_FSHB_GPR84_5,0.4490199
1_FSHB_GPR84_6,0.48143193
1_FSHB_FSHR_0,0.47500136
1_FSHB_FSHR_1,0.48473373
1_FSHB_FSHR_2,0.4847342
1_FSHB_FSHR_3,0.46334854
1_FSHB_FSHR_4,0.52258176
1_FSHB_FSHR_5,0.44862804
1_FSHB_FSHR_6,0.481254
1_ADM_CALCRL_0,0.646375
1_ADM_CALCRL_1,0.60272926
1_ADM_CALCRL_2,0.60272986
1_ADM_CALCRL_3,0.63158303
1_ADM_CALCRL_4,0.6844475
1_ADM_CALCRL_5,0.6430636
1_ADM_CALCRL_6,0.60018396
1_ADM_RAMP1_0,0.562707
1_ADM_RAMP1_1,0.55896413
1_ADM_RAMP1_2,0.5589649
1_ADM_RAMP1_3,0.53417987
1_ADM_RAMP1_4,0.58448464
1_ADM_RAMP1_5,0.5611186
1_ADM_RAMP1_6,0.5572391
1_ADM_CALCR_0,0.49075666
1_ADM_CALCR_1,0.49586344
1_ADM_CALCR_2,0.49586394
1_ADM_CALCR_3,0.47895476
1_ADM_CALCR_4,0.53525573
1_ADM_CALCR_5,0.46475562
1_ADM_CALCR_6,0.49235392
1_ADM_ADCYAP1R1_0,0.4969996
1_ADM_ADCYAP1R1_1,0.5022964
1_ADM_ADCYAP1R1_2,0.502297
1_ADM_ADCYAP1R1_3,0.48492566
1_ADM_ADCYAP1R1_4,0.54198915
1_ADM_ADCYAP1R1_5,0.47273445
1_ADM_ADCYAP1R1_6,0.49819323
1_ADM_VIPR1_0,0.5210723
1_ADM_VIPR1_1,0.52408844
1_ADM_VIPR1_2,0.52408916
1_ADM_VIPR1_3,0.50873667
1_ADM_VIPR1_4,0.5623812
1_ADM_VIPR1_5,0.4970909
1_ADM_VIPR1_6,0.51858354
1_ADM_GPR84_0,0.6798055
1_ADM_GPR84_1,0.66875106
1_ADM_GPR84_2,0.6687522
1_ADM_GPR84_3,0.64762527
1_ADM_GPR84_4,0.70006895
1_ADM_GPR84_5,0.68829876
1_ADM_GPR84_6,0.66651523
1_ADM_ADRB3_0,0.49342942
1_ADM_ADRB3_1,0.49913
1_ADM_ADRB3_2,0.4991305
1_ADM_ADRB3_3,0.481449
1_ADM_ADRB3_4,0.5387779
1_ADM_ADRB3_5,0.46827292
1_ADM_ADRB3_6,0.4956019
1_PTHLH_ADRB3_0,0.47656444
1_PTHLH_ADRB3_1,0.48595452
1_PTHLH_ADRB3_2,0.48595497
1_PTHLH_ADRB3_3,0.4649004
1_PTHLH_ADRB3_4,0.52395874
1_PTHLH_ADRB3_5,0.45022848
1_PTHLH_ADRB3_6,0.48247066
1_PTHLH_GPR84_0,0.48647642
1_PTHLH_GPR84_1,0.49361658
1_PTHLH_GPR84_2,0.49361706
1_PTHLH_GPR84_3,0.47478366
1_PTHLH_GPR84_4,0.5323308
1_PTHLH_GPR84_5,0.46135744
1_PTHLH_GPR84_6,0.49012232
1_PTHLH_VIPR1_0,0.48053232
1_PTHLH_VIPR1_1,0.48921037
1_PTHLH_VIPR1_2,0.48921084
1_PTHLH_VIPR1_3,0.4688289
1_PTHLH_VIPR1_4,0.5277276
1_PTHLH_VIPR1_5,0.4543265
1_PTHLH_VIPR1_6,0.48571065
1_PTHLH_ADCYAP1R1_0,0.47956267
1_PTHLH_ADCYAP1R1_1,0.48832592
1_PTHLH_ADCYAP1R1_2,0.48832646
1_PTHLH_ADCYAP1R1_3,0.46786848
1_PTHLH_ADCYAP1R1_4,0.52670616
1_PTHLH_ADCYAP1R1_5,0.4534681
1_PTHLH_ADCYAP1R1_6,0.48483124
1_ADCYAP1_ADCYAP1R1_0,0.47499654
1_ADCYAP1_ADCYAP1R1_1,0.48473024
1_ADCYAP1_ADCYAP1R1_2,0.48473072
1_ADCYAP1_ADCYAP1R1_3,0.46334365
1_ADCYAP1_ADCYAP1R1_4,0.52257687
1_ADCYAP1_ADCYAP1R1_5,0.44862065
1_ADCYAP1_ADCYAP1R1_6,0.48125055
1_ADCYAP1_VIPR1_0,0.4750072
1_ADCYAP1_VIPR1_1,0.4847385
1_ADCYAP1_VIPR1_2,0.48473907
1_ADCYAP1_VIPR1_3,0.46335435
1_ADCYAP1_VIPR1_4,0.52258825
1_ADCYAP1_VIPR1_5,0.448637
1_ADCYAP1_VIPR1_6,0.48125866
1_ADCYAP1_GPR84_0,0.4751073
1_ADCYAP1_GPR84_1,0.48480842
1_ADCYAP1_GPR84_2,0.48480883
1_ADCYAP1_GPR84_3,0.46345738
1_ADCYAP1_GPR84_4,0.522666
1_ADCYAP1_GPR84_5,0.4487858
1_ADCYAP1_GPR84_6,0.48132828
1_ADCYAP1_ADRB3_0,0.47499624
1_ADCYAP1_ADRB3_1,0.4847304
1_ADCYAP1_ADRB3_2,0.48473087
1_ADCYAP1_ADRB3_3,0.46334338
1_ADCYAP1_ADRB3_4,0.52257663
1_ADCYAP1_ADRB3_5,0.4486185
1_ADCYAP1_ADRB3_6,0.48125076
1_ADCYAP1_DPP4_0,0.47496644
1_ADCYAP1_DPP4_1,0.48460698
1_ADCYAP1_DPP4_2,0.48460746
1_ADCYAP1_DPP4_3,0.46331596
1_ADCYAP1_DPP4_4,0.5224502
1_ADCYAP1_DPP4_5,0.448697
1_ADCYAP1_DPP4_6,0.48112676
1_CGA_LHCGR_0,0.47514024
1_CGA_LHCGR_1,0.4848248
1_CGA_LHCGR_2,0.48482537
1_CGA_LHCGR_3,0.4634873
1_CGA_LHCGR_4,0.5226901
1_CGA_LHCGR_5,0.44881022
1_CGA_LHCGR_6,0.48134455
1_CGA_ADRB3_0,0.4753785
1_CGA_ADRB3_1,0.48500133
1_CGA_ADRB3_2,0.4850018
1_CGA_ADRB3_3,0.46372807
1_CGA_ADRB3_4,0.5229102
1_CGA_ADRB3_5,0.44916853
1_CGA_ADRB3_6,0.48151934
1_CGA_GPR84_0,0.48124075
1_CGA_GPR84_1,0.48933482
1_CGA_GPR84_2,0.4893353
1_CGA_GPR84_3,0.46935618
1_CGA_GPR84_4,0.52776945
1_CGA_GPR84_5,0.45690086
1_CGA_GPR84_6,0.48583803
1_CGA_VIPR1_0,0.47589663
1_CGA_VIPR1_1,0.4853921
1_CGA_VIPR1_2,0.4853926
1_CGA_VIPR1_3,0.46424487
1_CGA_VIPR1_4,0.5233633
1_CGA_VIPR1_5,0.44976792
1_CGA_VIPR1_6,0.48190793
1_CGA_ADCYAP1R1_0,0.47553167
1_CGA_ADCYAP1R1_1,0.48509622
1_CGA_ADCYAP1R1_2,0.4850967
1_CGA_ADCYAP1R1_3,0.46387938
1_CGA_ADCYAP1R1_4,0.523058
1_CGA_ADCYAP1R1_5,0.44947127
1_CGA_ADCYAP1R1_6,0.48161206
1_CGA_FSHR_0,0.4752313
1_CGA_FSHR_1,0.4849113
1_CGA_FSHR_2,0.48491177
1_CGA_FSHR_3,0.46357808
1_CGA_FSHR_4,0.52280575
1_CGA_FSHR_5,0.44894812
1_CGA_FSHR_6,0.48142973
1_S100A10_CFTR_0,0.5029842
1_S100A10_CFTR_1,0.5068082
1_S100A10_CFTR_2,0.50680876
1_S100A10_CFTR_3,0.49091175
1_S100A10_CFTR_4,0.5468175
1_S100A10_CFTR_5,0.4796821
1_S100A10_CFTR_6,0.5032453
1_SHANK2_CFTR_0,0.47534284
1_SHANK2_CFTR_1,0.48501214
1_SHANK2_CFTR_2,0.48501253
1_SHANK2_CFTR_3,0.46368745
1_SHANK2_CFTR_4,0.5229005
1_SHANK2_CFTR_5,0.4489882
1_SHANK2_CFTR_6,0.4815313
1_S100A4_ERBB2_0,0.46149358
1_S100A4_ERBB2_1,0.38696048
1_S100A4_ERBB2_2,0.38696048
1_S100A4_ERBB2_3,0.4489417
1_S100A4_ERBB2_4,0.43452466
1_S100A4_ERBB2_5,0.5161584
1_S100A4_ERBB2_6,0.38677278
1_S100A4_EGFR_0,0.30880845
1_S100A4_EGFR_1,0.30388638
1_S100A4_EGFR_2,0.30388618
1_S100A4_EGFR_3,0.3173747
1_S100A4_EGFR_4,0.33428672
1_S100A4_EGFR_5,0.3815923
1_S100A4_EGFR_6,0.3039451
1_TNFSF13B_CD40_0,0.5506995
1_TNFSF13B_CD40_1,0.526891
1_TNFSF13B_CD40_2,0.5268914
1_TNFSF13B_CD40_3,0.5674937
1_TNFSF13B_CD40_4,0.6033745
1_TNFSF13B_CD40_5,0.58462673
1_TNFSF13B_CD40_6,0.52543443
1_TNFSF13B_TNFRSF13B_0,0.6687956
1_TNFSF13B_TNFRSF13B_1,0.66495675
1_TNFSF13B_TNFRSF13B_2,0.66495967
1_TNFSF13B_TNFRSF13B_3,0.6399303
1_TNFSF13B_TNFRSF13B_4,0.69782305
1_TNFSF13B_TNFRSF13B_5,0.6849645
1_TNFSF13B_TNFRSF13B_6,0.6612539
1_LTA_LTBR_0,0.44461906
1_LTA_LTBR_1,0.44650495
1_LTA_LTBR_2,0.44650495
1_LTA_LTBR_3,0.45776853
1_LTA_LTBR_4,0.47788525
1_LTA_LTBR_5,0.49291977
1_LTA_LTBR_6,0.4452007
1_LTA_RIPK1_0,0.49671283
1_LTA_RIPK1_1,0.49290428
1_LTA_RIPK1_2,0.49290475
1_LTA_RIPK1_3,0.4636679
1_LTA_RIPK1_4,0.526786
1_LTA_RIPK1_5,0.5530631
1_LTA_RIPK1_6,0.48960245
1_LTA_TNFRSF1A_0,0.47699293
1_LTA_TNFRSF1A_1,0.46611318
1_LTA_TNFRSF1A_2,0.46611342
1_LTA_TNFRSF1A_3,0.48099542
1_LTA_TNFRSF1A_4,0.4937191
1_LTA_TNFRSF1A_5,0.5432642
1_LTA_TNFRSF1A_6,0.46344104
1_LTA_TNFRSF1B_0,0.5870661
1_LTA_TNFRSF1B_1,0.5253433
1_LTA_TNFRSF1B_2,0.5253437
1_LTA_TNFRSF1B_3,0.61868095
1_LTA_TNFRSF1B_4,0.56766635
1_LTA_TNFRSF1B_5,0.6562632
1_LTA_TNFRSF1B_6,0.5224334
1_NTF4_NTRK1_0,0.4750193
1_NTF4_NTRK1_1,0.4847474
1_NTF4_NTRK1_2,0.4847479
1_NTF4_NTRK1_3,0.46336606
1_NTF4_NTRK1_4,0.52259654
1_NTF4_NTRK1_5,0.44864675
1_NTF4_NTRK1_6,0.48126757
1_NTF4_NTRK2_0,0.4751124
1_NTF4_NTRK2_1,0.4847951
1_NTF4_NTRK2_2,0.48479557
1_NTF4_NTRK2_3,0.4634584
1_NTF4_NTRK2_4,0.5226466
1_NTF4_NTRK2_5,0.44876385
1_NTF4_NTRK2_6,0.48131552
1_FAM3C_GLRA2_0,0.48919454
1_FAM3C_GLRA2_1,0.49568304
1_FAM3C_GLRA2_2,0.49568355
1_FAM3C_GLRA2_3,0.47749195
1_FAM3C_GLRA2_4,0.53496784
1_FAM3C_GLRA2_5,0.46473563
1_FAM3C_GLRA2_6,0.49216354
1_C1QB_C1QBP_0,0.5030457
1_C1QB_C1QBP_1,0.47405517
1_C1QB_C1QBP_2,0.47405553
1_C1QB_C1QBP_3,0.51169187
1_C1QB_C1QBP_4,0.5435581
1_C1QB_C1QBP_5,0.544431
1_C1QB_C1QBP_6,0.47376084
1_C1QB_LRP1_0,0.40509346
1_C1QB_LRP1_1,0.39136395
1_C1QB_LRP1_2,0.3913641
1_C1QB_LRP1_3,0.429206
1_C1QB_LRP1_4,0.45502925
1_C1QB_LRP1_5,0.441601
1_C1QB_LRP1_6,0.3909298
1_GNRH2_GNRHR_0,0.4759827
1_GNRH2_GNRHR_1,0.48543727
1_GNRH2_GNRHR_2,0.48543778
1_GNRH2_GNRHR_3,0.4643155
1_GNRH2_GNRHR_4,0.5233722
1_GNRH2_GNRHR_5,0.44967225
1_GNRH2_GNRHR_6,0.48195562
1_IL22_IL10RA_0,0.4764165
1_IL22_IL10RA_1,0.48575655
1_IL22_IL10RA_2,0.485757
1_IL22_IL10RA_3,0.46479928
1_IL22_IL10RA_4,0.52392477
1_IL22_IL10RA_5,0.45114744
1_IL22_IL10RA_6,0.48226285
1_IL22_IL22RA2_0,0.47499216
1_IL22_IL22RA2_1,0.48472437
1_IL22_IL22RA2_2,0.4847249
1_IL22_IL22RA2_3,0.46333933
1_IL22_IL22RA2_4,0.5225705
1_IL22_IL22RA2_5,0.44861904
1_IL22_IL22RA2_6,0.48124465
1_IL22_IL21R_0,0.475775
1_IL22_IL21R_1,0.48527756
1_IL22_IL21R_2,0.48527804
1_IL22_IL21R_3,0.4641359
1_IL22_IL21R_4,0.52335495
1_IL22_IL21R_5,0.45006558
1_IL22_IL21R_6,0.48178732
1_IL22_IL10RB_0,0.47579956
1_IL22_IL10RB_1,0.48472944
1_IL22_IL10RB_2,0.4847299
1_IL22_IL10RB_3,0.4641786
1_IL22_IL10RB_4,0.5230071
1_IL22_IL10RB_5,0.45065054
1_IL22_IL10RB_6,0.4812398
1_IL10_IL10RB_0,0.40221414
1_IL10_IL10RB_1,0.3729094
1_IL10_IL10RB_2,0.37290987
1_IL10_IL10RB_3,0.42918143
1_IL10_IL10RB_4,0.47129616
1_IL10_IL10RB_5,0.46282902
